source,target
8470626, 8465009
 8471262, 8465009
 8476191, 8465009
8473482, 8474574
8473482, 8470828
8473482, 8471226
8473482, 8476460
 8474574, 8476460
 8470828, 8471226
 8471226, 8476460
8470828, 8476392
8470828, 8471218
8470828, 8469501
8470828, 8474574
 8476392, 8474574
 8471218, 8469501
 8471218, 8474574
 8469501, 8474574
8471217, 8473564
 8473412, 8469531
 8473412, 8473564
8474100, 8474563
8471218, 8476392
8471218, 8469501
8471218, 8470614
 8470828, 8469501
 8470828, 8470614
 8476392, 8470614
 8469501, 8470614
8470207, 8470920
8470207, 8475180
 8470920, 8470602
 8475180, 8471742
8475098, 8475172
8475098, 8474037
8475098, 8470602
8475098, 8473548
 8475172, 8474037
8471476, 8473560
8471476, 8471390
 8473560, 8475172
 8473560, 8470602
 8473412, 8473618
8474098, 8475794
8474098, 8474818
8474098, 8474849
 8474218, 8474849
 8474818, 8474849
8476392, 8475279
8476392, 8470834
8476392, 8473618
8476392, 8473564
 8475279, 8473618
 8473618, 8473564
8476392, 8471385
8476392, 8469501
8476392, 8474074
8476392, 8474094
 8471385, 8469501
 8471385, 8474094
 8469501, 8474074
 8474074, 8474094
8473564, 8471218
8473564, 8476885
8473564, 8470614
 8471729, 8477591
 8471729, 8474673
8474571, 8471735
8471214, 8476880
8471214, 8477220
 8471702, 8476880
 8471702, 8477220
 8473563, 8476880
 8473563, 8477220
 8476880, 8477220
8470611, 8471214
8470611, 8468498
8470611, 8474590
8470611, 8473563
 8471214, 8468498
 8468498, 8473563
8475149, 8471242
 8471242, 8471214
 8471242, 8473563
8473589, 8474628
8473589, 8471691
8473589, 8474040
8473589, 8471232
 8474628, 8471691
 8471691, 8474040
 8471691, 8471232
8462038, 8476473
8462038, 8474571
8462038, 8471735
8462038, 8474040
 8476473, 8474040
8469760, 8475171
8469760, 8462038
8469760, 8476356
8469760, 8471691
 8462038, 8471691
8476356, 8471735
8476356, 8462038
8476356, 8476473
8476356, 8468535
 8476473, 8468535
8477444, 8475744
8477444, 8476880
8477444, 8474590
8477444, 8471214
8477444, 8468208
 8475744, 8476880
 8475744, 8474590
 8475744, 8471214
 8475744, 8468208
 8476880, 8474590
 8476880, 8471214
 8476880, 8468208
8471426, 8471214
8471426, 8475149
8471426, 8471242
8471426, 8473563
8471426, 8468208
 8471214, 8475149
 8475149, 8471242
 8473563, 8468208
8470655, 8476436
8470655, 8473534
 8476436, 8474565
 8476436, 8474031
8467890, 8475768
8467890, 8474031
 8475768, 8471669
 8475768, 8471698
8475182, 8476882
 8476381, 8465058
 8476381, 8476882
8474189, 8474157
8474189, 8467496
8474189, 8474056
8475163, 8476477
 8467330, 8476477
 8474578, 8476477
 8470760, 8476477
8477508, 8473588
8477508, 8476419
8477508, 8474605
 8473588, 8474697
 8476419, 8474697
 8476419, 8474605
 8474697, 8474605
8474068, 8474605
8476477, 8467330
8476477, 8470599
8476477, 8470760
8476477, 8474578
 8467330, 8470599
8475163, 8470599
 8470599, 8476879
 8467330, 8476879
8475204, 8466285
8475204, 8474625
8475204, 8471245
8470667, 8474068
8470667, 8475913
8470667, 8474884
8470667, 8474578
8448208, 8476456
8448208, 8477493
8448208, 8475179
8448208, 8465185
 8475179, 8465185
8477508, 8475174
8477508, 8476879
 8475174, 8476419
 8476419, 8476879
 8476419, 8474884
8468001, 8471245
8468001, 8475179
8468001, 8465185
 8471245, 8465185
8471185, 8470877
8471185, 8470966
 8470877, 8470966
 8470877, 8477497
 8470877, 8474673
8475171, 8469760
8475171, 8474646
8475171, 8468064
8475171, 8471691
 8469760, 8474646
 8474646, 8468064
 8474646, 8471691
8474673, 8476346
8474673, 8477591
8474673, 8471729
8474673, 8470201
 8477591, 8470201
8471735, 8468064
8471735, 8471691
8471735, 8474040
8471735, 8469760
 8474040, 8469760
8469770, 8471185
8469770, 8470877
 8471729, 8471185
 8471185, 8477497
 8471185, 8470877
8471729, 8474673
8471729, 8477591
8470667, 8467330
 8475913, 8467330
8470667, 8473468
8470667, 8474697
 8474068, 8473468
 8475913, 8473468
8469770, 8475650
8469770, 8477591
 8471729, 8475650
 8475650, 8477591
 8475650, 8474642
 8477591, 8474642
8473563, 8471214
8473563, 8473991
8473563, 8471702
8473563, 8476880
 8471214, 8473991
 8471214, 8471702
 8473991, 8476880
8470966, 8471185
8470966, 8470877
 8474673, 8471185
8474590, 8477220
8474590, 8475744
8474590, 8475149
8474590, 8471426
 8477220, 8475744
 8477220, 8475149
 8477220, 8471426
 8475744, 8475149
 8475744, 8471426
8473563, 8471426
8473563, 8468208
8473563, 8471242
 8471426, 8468208
8476346, 8476440
8476346, 8470877
8476346, 8469770
8476346, 8471729
 8476440, 8470877
 8477591, 8477497
8475761, 8471215
 8471215, 8474096
8471276, 8476462
8469619, 8470638
 8470638, 8473473
 8470638, 8470230
 8470638, 8476191
 8473473, 8470230
 8470230, 8476191
8475761, 8469555
8475761, 8474145
 8469555, 8474096
 8469555, 8474145
 8471215, 8474145
 8474096, 8474145
8476792, 8476462
8476792, 8470638
 8477496, 8474062
 8477496, 8471804
8476437, 8475784
8476437, 8470595
8476437, 8473482
8476437, 8475753
 8475784, 8473482
8476462, 8475727
8476462, 8476792
8476462, 8470626
8471214, 8468498
 8468498, 8471426
8469500, 8448208
8469500, 8476923
 8448208, 8472382
 8448208, 8476923
 8471233, 8476923
 8472382, 8476923
8477444, 8475161
8477444, 8477070
8477444, 8471242
8477444, 8477220
 8475161, 8477070
 8475161, 8471242
 8475161, 8477220
 8477070, 8471242
 8477070, 8477220
 8471242, 8477220
8474641, 8467545
8474641, 8469622
 8472382, 8469622
 8476923, 8467545
 8476923, 8469622
 8467545, 8469622
8477444, 8469639
8477444, 8475149
 8469639, 8475149
 8469639, 8477220
 8471426, 8473991
 8471426, 8471702
8470611, 8468208
8470611, 8466251
8470611, 8473991
8470611, 8471702
 8468208, 8466251
 8466251, 8473991
 8466251, 8471702
8477444, 8471702
 8471702, 8471242
 8471702, 8475744
 8471242, 8475744
8475250, 8475772
8475250, 8476430
8475250, 8470318
8475250, 8468509
 8476430, 8470318
 8476430, 8468509
8471269, 8474568
8471269, 8471762
8471269, 8477290
8471269, 8477930
 8474568, 8471762
 8471762, 8477290
 8471762, 8477930
 8477290, 8477930
8474161, 8474584
 8477290, 8474584
8470318, 8471794
8470318, 8467514
8470318, 8470724
 8471794, 8467514
8474190, 8473512
8474190, 8474584
8474190, 8477290
8474190, 8468513
8475199, 8474641
 8469500, 8474641
 8470609, 8474641
 8474641, 8467351
8477505, 8473422
8477505, 8475793
8477505, 8468486
 8471273, 8474774
 8471273, 8469492
 8474774, 8473422
8475750, 8471748
8475750, 8469500
8475750, 8464977
 8471748, 8469500
 8471748, 8464977
8475233, 8471273
8473463, 8462196
8473463, 8471390
8473463, 8475172
8473463, 8476853
 8462196, 8476853
 8471390, 8476853
8474873, 8476430
8474873, 8475193
8474873, 8475772
8474873, 8476443
 8475193, 8476443
8475098, 8471742
8475098, 8471476
 8471742, 8471476
 8471476, 8470602
8471742, 8470920
8471742, 8475180
 8471476, 8470920
 8471476, 8475180
8473463, 8475098
8473463, 8471742
8473463, 8470602
8473463, 8471476
 8475098, 8471476
8468598, 8474066
8468598, 8475166
8468598, 8474573
8468598, 8473449
8467496, 8469521
 8471283, 8469521
 8474668, 8469521
8476851, 8458951
 8476470, 8458951
8471976, 8474189
 8474189, 8467496
8476881, 8475455
8476881, 8476549
8476881, 8476919
 8477509, 8475455
 8477509, 8476549
 8477509, 8476919
 8475455, 8476549
 8476549, 8476919
8470602, 8473463
8470602, 8475209
 8474581, 8475209
 8473463, 8475209
 8473463, 8475295
 8475209, 8475295
8470613, 8475625
8470613, 8477922
 8470794, 8475625
 8470794, 8477922
 8466138, 8475625
 8475625, 8477922
8470613, 8476442
8470613, 8474739
 8475625, 8474053
 8474053, 8476442
8467331, 8470317
8467331, 8467338
8467331, 8464975
 8470317, 8464975
 8467338, 8464975
 8467338, 8477492
 8464975, 8477492
8477902, 8473446
8477902, 8470699
8470599, 8477508
8470599, 8474250
8470599, 8464956
 8476879, 8464956
 8477508, 8474250
 8477508, 8464956
 8474250, 8464956
8467338, 8477492
8471676, 8464956
8475913, 8474697
8475913, 8473468
 8470667, 8474697
 8470667, 8473468
8470599, 8467493
8470599, 8467330
8470599, 8473468
8470599, 8474697
 8467493, 8467330
 8467493, 8473468
 8467493, 8474697
 8467330, 8474697
8470640, 8471873
8471226, 8470852
8471226, 8477507
8471226, 8474589
8471226, 8476878
 8470852, 8477507
 8470852, 8476878
8471873, 8475792
8471873, 8476453
8471873, 8476292
8471873, 8474870
 8475792, 8476453
 8475792, 8476292
 8475792, 8474870
8471873, 8474717
 8474717, 8476453
8476292, 8474870
8476292, 8476453
8476292, 8476300
8476292, 8475167
8474091, 8474096
8474091, 8471724
8474091, 8475761
 8471724, 8475761
 8468542, 8475761
8471675, 8467452
8471675, 8475155
8471675, 8470543
8471675, 8474102
 8467452, 8474102
 8475155, 8474102
 8470543, 8474102
8471676, 8470667
8476459, 8470760
 8474884, 8470760
 8470760, 8471676
8471724, 8470543
8471724, 8471675
8467899, 8460542
8467899, 8471233
8467899, 8469623
8467899, 8467545
 8460542, 8467545
 8471233, 8467545
 8469623, 8467545
8475758, 8476483
 8473492, 8476483
8471699, 8475164
 8475164, 8470775
 8475164, 8467400
 8475164, 8476854
8470621, 8474034
8470621, 8470612
8470621, 8470886
8470621, 8475222
 8470612, 8470886
8471504, 8476854
8471504, 8475164
8471504, 8476483
8471504, 8467400
 8475164, 8476483
8475768, 8474565
8475768, 8470151
 8474627, 8474565
 8474627, 8470151
8470611, 8471242
8470611, 8477220
 8466251, 8477220
 8468208, 8477220
8474125, 8475768
8474125, 8474627
8474125, 8474031
8474125, 8475765
 8473534, 8471698
8474565, 8471698
8474565, 8470655
 8473534, 8470655
8476436, 8467890
 8473534, 8467890
 8471669, 8467890
 8467890, 8471761
8470655, 8470257
8474125, 8470655
8474125, 8473534
 8470655, 8476436
8474627, 8474565
8474627, 8470257
 8475768, 8470257
 8474565, 8470257
8471231, 8471232
8471231, 8475171
8471231, 8476356
8471231, 8469760
 8471232, 8475171
 8471232, 8476356
8469492, 8477505
8469492, 8474744
8469492, 8474774
8469492, 8471681
 8477505, 8474744
 8477505, 8474774
 8477505, 8471681
 8474744, 8474774
 8474744, 8471681
 8474774, 8471681
8471273, 8474685
 8474685, 8473422
8471735, 8476356
8471691, 8474040
8471691, 8476356
8471691, 8471735
8471691, 8475171
8471735, 8474628
8469760, 8474040
8469760, 8471231
 8475171, 8471231
 8474040, 8471231
 8471231, 8476356
8471766, 8475793
8471766, 8474685
8471766, 8471677
8471766, 8470222
8471260, 8470543
8471260, 8467452
 8470543, 8471215
8476884, 8470543
8476884, 8471260
8476884, 8471215
 8470543, 8471260
8474091, 8476884
8474091, 8471260
8474091, 8474102
 8476884, 8468542
 8476884, 8471260
 8476884, 8474102
 8471260, 8474102
8474125, 8476989
 8476436, 8474627
 8476436, 8476989
 8476436, 8475765
 8474627, 8476989
 8476989, 8475765
8467890, 8476436
8467890, 8474013
8467890, 8475765
 8476436, 8474013
 8475765, 8471669
8470834, 8471217
8470834, 8471218
8470834, 8473412
 8473618, 8471217
8475764, 8476854
8475764, 8476483
8475764, 8475164
 8476854, 8474034
 8474034, 8476483
 8474034, 8475164
8474606, 8476854
8474606, 8474034
8474606, 8470612
8474606, 8469490
 8476854, 8469490
 8474034, 8469490
 8470612, 8469490
8470775, 8470612
8470775, 8475222
8470775, 8470886
8471699, 8475764
8471699, 8473933
8474602, 8471348
8474602, 8474102
8474602, 8477934
 8471348, 8474102
 8471348, 8477934
 8471348, 8473962
 8474102, 8477934
 8474102, 8473962
 8477934, 8473962
8477444, 8474291
 8474291, 8475149
 8474291, 8471242
 8474291, 8477220
8474586, 8471816
8474586, 8475716
8474586, 8475791
 8471816, 8475716
 8471816, 8476454
 8471816, 8475791
 8475716, 8475791
8477934, 8476855
8477934, 8473962
8477934, 8474102
8477934, 8471348
 8476855, 8474102
 8476855, 8471348
8448208, 8469462
8448208, 8472382
8448208, 8476457
 8467351, 8469462
 8469462, 8472382
 8469462, 8476457
8476457, 8470609
8476457, 8474641
 8472382, 8474641
8476457, 8469547
 8472382, 8469547
 8469547, 8469500
 8469547, 8471233
 8475784, 8474135
8475151, 8470039
8475151, 8470222
8475151, 8475155
 8470616, 8470039
 8470616, 8470222
 8470039, 8470222
 8470039, 8475155
 8470222, 8475155
8475151, 8467400
8475151, 8476854
 8470616, 8467400
 8470616, 8476854
 8470039, 8467400
 8470039, 8476854
8464977, 8476457
 8460542, 8476457
8475179, 8465185
8475179, 8468001
8475179, 8470176
8475179, 8468504
 8465185, 8468001
 8465185, 8468504
 8468001, 8468504
8470617, 8474594
8470617, 8470604
8470617, 8475726
8470617, 8474563
 8474594, 8470604
 8474594, 8475726
 8474594, 8474563
8474166, 8470604
8474166, 8470121
8474166, 8476871
8474166, 8475726
 8470604, 8476871
 8470121, 8476871
8474716, 8476235
8474716, 8474618
8474716, 8465951
8474716, 8473646
 8476235, 8474618
 8474618, 8465951
 8474618, 8473646
8475179, 8475790
8475179, 8475204
8475179, 8474625
8475179, 8476389
 8477493, 8475760
8470602, 8475172
 8473463, 8475172
8471266, 8470207
8471266, 8476853
8471266, 8475180
8471266, 8471392
 8470207, 8471392
8475768, 8471698
8475768, 8476427
 8471698, 8476427
 8476427, 8470257
 8476427, 8474031
8471214, 8471242
 8474125, 8475765
 8474125, 8470151
8476436, 8475768
 8474013, 8475768
 8474013, 8474125
 8475768, 8474125
8475765, 8470257
8475765, 8471698
8475765, 8470151
8475765, 8474565
 8470257, 8470151
8473991, 8471242
8473991, 8471214
8473991, 8473563
8473991, 8476880
 8471242, 8476880
8476624, 8466138
8476624, 8476881
8476624, 8474027
8476624, 8471709
8471956, 8470794
8471956, 8466138
8471956, 8471709
8474646, 8468064
8474646, 8474040
8474646, 8469760
8474646, 8475171
8471698, 8470151
8471698, 8470655
8474565, 8471761
 8471761, 8476436
8474130, 8475793
8474130, 8468486
8474130, 8475233
8474130, 8471677
8471762, 8477930
8471762, 8474190
8471762, 8474568
8471762, 8474584
8474584, 8469469
8474584, 8474568
8474584, 8473466
 8475170, 8469469
 8475170, 8474568
 8475170, 8473466
 8474568, 8473466
8474715, 8471273
8474715, 8474685
 8471273, 8474685
8471273, 8475793
8471273, 8468486
8471273, 8474597
 8475793, 8474597
 8468486, 8474597
 8474597, 8469492
8477505, 8471677
8470667, 8476879
8470667, 8475174
 8475174, 8475913
8466160, 8477494
8466160, 8475167
8466160, 8470640
 8470619, 8477494
 8470619, 8475167
 8475167, 8470640
8475913, 8474605
 8470667, 8474605
8473986, 8470640
 8474564, 8470640
8471284, 8474062
 8470302, 8474062
8476437, 8474052
8476437, 8471804
8476437, 8471284
 8474052, 8471804
 8474052, 8471284
 8477496, 8469508
 8470595, 8469508
8468635, 8469759
8468635, 8476439
8468635, 8470110
8468635, 8476467
 8469759, 8476439
 8476439, 8470110
 8476439, 8476467
8474098, 8473994
 8469455, 8475236
8475236, 8474849
8475236, 8476116
8469466, 8474818
 8467396, 8474218
8475225, 8476887
8475225, 8477495
8475225, 8473658
 8476887, 8477495
8476851, 8478137
 8471976, 8478137
 8478137, 8467496
 8478137, 8474056
 8467344, 8470121
8471762, 8474161
8471762, 8473512
8471762, 8468513
8471762, 8468309
8470617, 8467344
8470617, 8468508
8470617, 8475160
8476455, 8470699
 8477492, 8470699
8474162, 8473453
8468483, 8470606
8468483, 8467344
 8471685, 8467344
 8476463, 8470610
8475179, 8469638
8475179, 8475760
8470621, 8467400
8470621, 8476854
8470621, 8470616
8475222, 8475764
8475222, 8470775
8475222, 8470621
 8475764, 8470621
 8470775, 8470621
8474565, 8475768
8474565, 8474627
8474565, 8475765
8475768, 8474125
 8474627, 8474125
8467890, 8474627
8470852, 8474574
8470852, 8471226
 8477499, 8474574
 8477499, 8471226
 8473534, 8470257
8470152, 8475175
8470152, 8468505
8470152, 8470257
8470152, 8474031
 8475175, 8468505
 8475175, 8470257
 8475175, 8474031
 8468505, 8470257
 8468505, 8474031
8474091, 8473933
8474091, 8467452
 8475761, 8473933
 8475761, 8471260
 8473933, 8467452
 8473933, 8471260
8474091, 8471476
8474091, 8471887
8474091, 8474013
 8471476, 8471887
 8471476, 8474013
 8471476, 8467452
 8471887, 8474013
 8471887, 8467452
8470159, 8476062
 8474586, 8476062
 8476062, 8476454
 8476062, 8474602
8471717, 8470638
8474102, 8473507
8474102, 8474048
8474102, 8476855
8474102, 8476062
 8473507, 8474048
 8473507, 8476062
 8474048, 8476062
 8476855, 8476062
8471262, 8474660
 8470626, 8474660
 8467967, 8474660
 8474660, 8476462
8473473, 8473419
8473473, 8471276
8473473, 8471717
 8473419, 8471717
 8471276, 8471717
 8469619, 8471717
8471266, 8475774
 8473463, 8476853
 8473463, 8475774
 8476853, 8475774
8471226, 8474574
8471226, 8473564
 8476885, 8474574
 8476885, 8473564
8476885, 8471226
8476885, 8473564
8476885, 8474574
 8471226, 8473564
8475774, 8471476
8475774, 8470207
8475774, 8475172
8475774, 8473560
 8471476, 8470207
 8470207, 8475172
8471217, 8471226
8471217, 8474574
 8471226, 8470614
 8474574, 8470614
 8473564, 8470614
8471476, 8470207
8474037, 8466140
8474037, 8471392
 8476853, 8466140
 8466140, 8471392
8468542, 8474091
8468542, 8471887
8468542, 8476884
 8474091, 8471887
 8474091, 8476884
 8471887, 8476884
8473933, 8471260
8473933, 8470543
8473933, 8476884
8473933, 8471215
 8470543, 8476884
 8476884, 8471215
8473933, 8474102
8473933, 8471887
8473933, 8471675
 8474102, 8471887
 8476884, 8471675
 8474102, 8474013
 8474013, 8468542
8470543, 8473933
8470543, 8476884
 8471215, 8473933
 8473933, 8476884
8475164, 8470616
8475164, 8470039
8475164, 8467400
8475164, 8476854
8475770, 8470621
 8475764, 8476483
 8470621, 8476483
 8470621, 8475155
 8476483, 8475155
8474091, 8471675
8469623, 8475750
8469623, 8469547
